56, "In the mood backing", "http://goran.tangring.com/backings/In%20the%20mood%20backing.mp3", "http://goran.tangring.com/tabs/In%20the%20mood.tab", "http://goran.tangring.com/chords/In%20the%20mood%20chords.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20In%20the%20mood.mp3"
57, "It's a Man's World Backing track", "http://goran.tangring.com/backings/It's%20a%20Man's%20World%20Backing%20track(Goran).mp3", "http://goran.tangring.com/tabs/It's%20A%20Man's%20World_TAB.txt", "http://goran.tangring.com/chords/It's%20A%20Man's%20World%20chords.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20It's%20a%20man's%20world.mp3"
58, "It's been A Blue Day backing", "http://goran.tangring.com/backings/It's%20been%20A%20Blue%20Day%20backing.mp3", "http://goran.tangring.com/tabs/itsbeenablueday.tab", "http://goran.tangring.com/chords/It's%20been%20a%20blue%20day.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20It's%20been%20A%20Blue%20Day.mp3"
59, "Jessica (Shadows version) backing", "http://goran.tangring.com/backings/Jessica(Shadows)%20backing.mp3", "", "", ""
60, "Jet Black Backing Track(Goran)", "http://goran.tangring.com/backings/Jet%20Black%20Backing%20Track(Goran).mp3", "", "", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Jet%20Black.mp3"
61, "Kon Tiki backing", "http://goran.tangring.com/backings/Kon%20Tiki%20backing.mp3", "http://goran.tangring.com/tabs/kontiki.tab", "http://goran.tangring.com/chords/Kontiki.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Kon%20Tiki.mp3"
62, "Lady Penelope backing", "http://goran.tangring.com/backings/Lady%20Penelope%20backing.mp3", "", "", ""
63, "Las Tres Carabelas", "http://goran.tangring.com/backings/Las%20Tres%20Carabelas%20backing.mp3", "http://goran.tangring.com/tabs/Las_Tres_Carabelas_Goran_The_Shadows_tab.doc", "http://goran.tangring.com/chords/LAS%20TRES%20CARABELAS%20(THE%20THREE%20GALLEONS).doc", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Las%20Tres%20Carabelas.mp3"
64, "Les Girls backing", "http://goran.tangring.com/backings/Les%20Girls%20backing.mp3", "http://goran.tangring.com/tabs/Les%20Girls-The%20Shadows_opens%20with%20wordpad.doc", "http://goran.tangring.com/chords/Les%20Girls.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Les%20Girls.mp3"
65, "Little Princess backing", "http://goran.tangring.com/backings/Little%20Princess%20backing.mp3", "http://goran.tangring.com/tabs/littleprincesstab.txt", "http://goran.tangring.com/chords/Little%20Princess.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Little%20Princess.mp3"
66, "Maid Marions Theme Backing Track", "http://goran.tangring.com/backings/Maid%20Marion%20Backing%20Track(Goran).mp3", "http://goran.tangring.com/tabs/Maid%20Marion's%20Theme_TAB.txt", "http://goran.tangring.com/chords/Maid%20Marion's%20Theme%20chords.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Maid%20Marions%20Theme.mp3"
67, "Main Theme backing", "http://goran.tangring.com/backings/Main%20Theme%20backing.mp3", "http://goran.tangring.com/tabs/Main%20Theme%20tab.txt", "http://goran.tangring.com/chords/main%20theme.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Main%20Theme.mp3"
68, "Man of Mystery Backing track", "http://goran.tangring.com/backings/Man%20of%20Mystery%20Backing%20track(Goran).mp3", "http://goran.tangring.com/tabs/Man%20of%20Mystery_tab%20by%20Goran.txt", "http://goran.tangring.com/chords/Man%20Of%20Mystery.doc", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Man%20of%20Mystery.mp3"
